Product,Review,Sentiment
GooglePixel5,"So , this phone is not for everyone. that's the truth. If u are looking for beautified selfies and a big high refresh rate screen than this is not for you. But ,Let's see the positives and negatives here - 1. Screen doesn't have high refresh rate but like iphones , this screen is smooth. Within a week u won't notice that u needed a high refresh rate.2. Camera - For still photography , one of the best u can have...Even the selfies are good (not like vivo or samsung ones, but good with deta...",5
GooglePixel5,"Great phone but not to all types of people. Although experience some problems but if neglect them then it is a gems and not compare it with the likes of IPhone, Samsung Flagship or one plus for comparing with them we already have the pixel 6, pixel 6 pro and now we have pixel 7 series and 7 pro camera is on top of dxomark mobile overall smartphone camera ranking.Pixel 6a is mid range phone and somewhat disappointed with the seller and the marketing team of google for its pricing, at the laun...",5
GooglePixel5,"First Of all let me tell you one thing clearly that if you get this phone around 27- 28k then it's one of the great purchases that you never regret. After using this phone for almost 8 months I completely loved the experience so far. Everything is so smooth and never gives me any kind of trouble so far. The best part is you have all the premium features that the high end model has. Now the hardware is polycarbonate but sturdy and looks like a glass back, the design feels premium and classy,...",5
GooglePixel5,"1. Camera -  I have been using this phone for 1 month, which captured many pics which are very detailed and it produced natural colours in Daytime.In videography it takes decent videos (day) because of OlIS with its primary camera but in night video it's kind of average.* Astrophotography is a Google exclusive feature which has very clear images. But at night it gets the best pics as compared to any of the smartphones in this price Range.you will never regret after buying this if you want a...",5
GooglePixel5,"I want to split this review into two1. Product experience - 4 starts2. Flipkart delivery experience - 0 starProduct Experience:Excellent product;  camera quality, compact size, and stock android experience are the highlights—overall a great phone experience.Negatives - battery life, but it started improving so I am assuming google AI kicks in analyzing my usage pattern. The heating issue is another major problem, the phone really gets warm even after casual usage.Verdict - Feature wis...",4
GooglePixel5,I never recommend Google pixel 6a to anyone.The display is looks like a old one there is no sharpness in display. I had Samsung F41 which is 2 years old this display is better then pixel 6a. In day light and night camera is performing worst.Overall money was waste on spending on this device.There is no clarity and loudness in the sound.I am giving this review after spending almost 10 days,1
GooglePixel5,"Kindly Don't buy this It's getting hot after normal,there is no refund or return for this mobile, Flipkart won't accept refund or return for this product,Some YouTubers said only few mobiles getting heat,Kindly don't Buy",1
GooglePixel5,"Using this phone for 3 days. Performance is superb but phone is heating very quickly within 2 to 3 minutes.battery is the biggest issue, its draining like hell, in 5 hours without using phone in night battery dropped from 100 to 81%. and when using the phone it took only 3 4 hours to come to 10% that is too in normal uses.fast charging also not available so it takes 2 hours to complete charge.I do not recomend this phone to buy. build quality is good but in today's scenario every compan...",1
GooglePixel5,Not happy with the phone. Not worth 30k. I would take it for around 17k. Only benefit is on the  android updates but that's occasional and you definitely do not update your phone everyday. Writing this after using phone for 4 months.,1
GooglePixel5,Don't buy it l. Lots of features. Good looking phone. But you can't use anything or else the phone will get hot like hell. You can't even hold it in your hand. The camera is good but only you can use it at night. In the daytime the phone can't tolerate the sun so it becomes very hot.,1
GooglePixel5,"My pixel review after 1 week of using it In short: Not worth for the money , too many issues.Cons:1. Finger print reader won't work for 95% of times 2.Phone heats up for minimal usage (Did not test with games,think it would heat up as hell with gaming)3.No in-built app lock , even 3rd part app locks won't work really (Tried with Norton and few other app locks from Play Store) 4.Display is slow you can definitely notice the 60hz panel5.No face unlock 😅 (Even 10000rs phones have it no...",1
GooglePixel5,The phone looks very basic .Not a good phone to buy at this price.As there are better  phones available with best price range and featuresConsPhones outer design looks pathetic Battery draines very quickly.Heating issueThe display refresh rate is 60hz which is very bad at this price And front camera is 8mpa and camera quality is badNo face recognitionNo fast charging.Looks like 4 to 5 old phones,1
GooglePixel5,"Product is not worth the money1. Mobile heats unbearablly( without - gaming, videos, multiapp usage, many more), cant hold in hand or pocket2. Camera closes on it own 3. Camera is worst: photos are unbelievablly processed and not normal at all4. scroll  dosent work normall, have to flip many times5. Finger print dosent work normal, have to touch many times6. button are like very old model and very hard7. Neither Flipkar nor Google cares for return post paying 30,000 on  product like th...",1
GooglePixel5,I don't like Google pixel 6a performance because it is not suport 5G network and 6 G RamI don't like Google pixel 6a fingerprint lock and fingerprint lock is not supported Google pixel 6aThird class phoneNot suport 6 ab rab this phone is phfode,1
DellXPS139300Laptop,"R23 Single score performance point = 1286 ptsR23 Multi  score performance point  = 2818 ptsThis laptop is value for money,but it doesn't have an ethernet port and also the battery performance is not too good, The camera quality is also not too good If you have more money I would suggest you go with the Dell Inspiron laptop for the same spec.",3
DellXPS139300Laptop,Worst experience with asus. It has auto shut down problem. After taking on site service still m facing same issue. I hardly use it 2 hrs daily for my online classes. It gets shut down in between class. To restart it takes half an hour. It's really a headache for me. Waste of my hard earned money. And waste of time to restart it.,1
DellXPS139300Laptop,Not getting battery charge after two days of usage... Poor service after 12 days also I'm not getting service by service center. My return request was cancelled before end of the policy day without my knowledge .. worrest service by Flipkart and Asus.  My suggestion is don't go for Flipkart if we face any issues it's more problematic here.,1
